,Date,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
7956,2004-02,Virginia,Restaurant,,,Norovirus genogroup I,,Confirmed,19,,
7957,2004-02,Virginia,Restaurant,,,Norovirus genogroup I,,Suspected,21,,
7958,2004-02,Washington,Restaurant,House Salad,,Norovirus genogroup I,,Suspected,18,0.0,0.0
7959,2004-02,Washington,Catering Service,Pasta Salad,,Norovirus genogroup I,,Suspected,21,,0.0
7960,2004-02,Washington,Restaurant,"Ice, Unspecified",,Giardia intestinalis,,Confirmed,19,,0.0
7961,2004-02,Washington,Prison/Jail,,,Salmonella enterica,Heidelberg,Confirmed,4,1.0,0.0
7962,2004-02,Washington,Restaurant; Grocery Store,"Sandwich, Deli",,Norovirus genogroup I,,Suspected,3,0.0,0.0
7963,2004-02,Washington DC,Unknown,,,Norovirus genogroup I,,Suspected,19,,
7964,2004-02,Wisconsin,Private Home/Residence,"Pork, Unspecified",,Salmonella enterica,Brandenburg,Confirmed,7,0.0,0.0
7965,2004-02,Wisconsin,Private Home/Residence,Bun,,Norovirus genogroup I,,Confirmed,24,1.0,0.0
7966,2004-02,Wisconsin,,,,Norovirus genogroup I,,Confirmed,10,3.0,0.0
7967,2004-02,Wisconsin,Catering Service,,,Norovirus genogroup I,,Confirmed,32,1.0,0.0
7968,2004-02,Wisconsin,Restaurant; Catering Service,Fish Salad,Fin Fish,Norovirus genogroup I,,Confirmed,380,,0.0
7969,2004-02,Wyoming,Restaurant,,,Norovirus genogroup I,,Confirmed,124,,0.0
7970,2004-03,Alabama,Restaurant,"Pork, Bbq; French Fries",,,,,2,0.0,0.0
7971,2004-03,Alabama,Private Home/Residence,"Ground Beef, Other",,,,,2,0.0,0.0
7972,2004-03,Alabama,Restaurant,"Ground Beef, Hamburger",,,,,2,0.0,0.0
7973,2004-03,Alabama,Restaurant,"Shell Eggs, Scrambled Soft",,,,,3,0.0,0.0
7974,2004-03,Alabama,Restaurant,"Shrimp, Unspecified; Squash, Unspecified",,,,,2,0.0,0.0
7975,2004-03,California,Restaurant,,,Norovirus genogroup I,,Suspected,18,0.0,0.0
7976,2004-03,California,Restaurant,,,Norovirus genogroup I,,Suspected,4,0.0,0.0
7977,2004-03,California,Private Home/Residence,,,Norovirus genogroup I,,Confirmed,30,0.0,0.0
7978,2004-03,California,Restaurant; Private Home/Residence,Dhokla; Chapati,,Clostridium perfringens,,Suspected,38,,
7979,2004-03,California,Restaurant,"Pizza, Unspecified",,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,5,0.0,0.0
7980,2004-03,California,,,,Norovirus genogroup I,,Suspected,15,0.0,0.0
7981,2004-03,California,Restaurant,Multiple Foods,,Norovirus genogroup I,,Suspected,20,,0.0
7982,2004-03,California,Unknown,Unspecified Fruit,,Norovirus genogroup I,,Suspected,67,0.0,0.0
7983,2004-03,California,Grocery Store,"Salad, Unspecified",Chicken; Root (Eg. Potato),Salmonella enterica,Infantis,Confirmed,12,1.0,0.0
7984,2004-03,California,Restaurant,,,Bacillus cereus,,Suspected,2,0.0,0.0
7985,2004-03,California,Restaurant,,,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,2,0.0,0.0
7986,2004-03,California,Restaurant,,,Norovirus genogroup I,,Suspected,9,0.0,0.0
7987,2004-03,California,Restaurant,,,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,3,0.0,0.0
7988,2004-03,California,Grocery Store,"Cake, Unspecified",,Norovirus genogroup I,,Suspected,6,0.0,0.0
7989,2004-03,Colorado,Restaurant,,,Norovirus genogroup I,,Suspected,20,0.0,0.0
7990,2004-03,Colorado,Private Home/Residence,"Fish, Ahi",,Scombroid toxin,,Confirmed,2,0.0,0.0
7991,2004-03,Connecticut,Restaurant,Garden Salad; Vegetable-Based Salads Unspecified,,Norovirus genogroup I,,Confirmed,45,1.0,0.0
7992,2004-03,Florida,Restaurant,,,Norovirus genogroup I,,Suspected,7,0.0,0.0
7993,2004-03,Florida,Restaurant,"Burrito, Chicken",Chicken,,,,3,0.0,0.0
7994,2004-03,Florida,Restaurant,Caesar Salad,,,,,3,,
7995,2004-03,Florida,Restaurant,House Salad,,Norovirus genogroup I,,Confirmed,43,,
7996,2004-03,Florida,Restaurant,"Beef/Steak Dish, Unspecified",,Staphylococcus aureus,,Suspected,2,,
7997,2004-03,Florida,Grocery Store,"Chicken, Nuggets/Fingers",,,,,3,,
7998,2004-03,Florida,Restaurant,"Spaghetti, Unspecified",,,,,2,,
7999,2004-03,Florida,Restaurant,Tuna Salad,,Staphylococcus aureus,,Suspected,2,,
8000,2004-03,Florida,,,,Norovirus genogroup I,,Confirmed,61,1.0,0.0
8001,2004-03,Florida,Restaurant,"Pizza, Meat And Vegetable",,,,,2,,
8002,2004-03,Florida,Restaurant,"Oysters, Raw",,Norovirus genogroup I,,Suspected,2,,
8003,2004-03,Florida,Private Home/Residence,"Turkey, Unspecified",,Norovirus genogroup I,,Suspected,4,,
8004,2004-03,Florida,Restaurant,"Oysters, Raw",,Norovirus genogroup I,,Suspected,4,,
8005,2004-03,Florida,Private Home/Residence,"Ribs, Pork",,Salmonella enterica,Unknown,Suspected,3,,
8006,2004-03,Florida,Restaurant,,,Norovirus genogroup I,,Suspected,6,0.0,0.0
8007,2004-03,Florida,Restaurant,"Chicken, Other",Chicken,Bacillus cereus,,Suspected,3,0.0,0.0
8008,2004-03,Florida,Restaurant,"Oysters, Raw",,Norovirus genogroup I,Unknown,Suspected,4,0.0,0.0
8009,2004-03,Florida,Restaurant,"Rice, White",,Bacillus cereus,,Suspected,3,0.0,0.0
8010,2004-03,Florida,Nursing Home/Assisted Living Facility,,,Virus,,Suspected,10,10.0,0.0
8011,2004-03,Florida,Unknown,,,Norovirus genogroup II,Unknown,Confirmed,27,20.0,0.0
8012,2004-03,Florida,Restaurant,"Chicken, Sweet And Sour",,,,,2,,
8013,2004-03,Florida,Restaurant,"Crab, Unspecified; Oysters, Raw",,,,,2,2.0,
8014,2004-03,Florida,Restaurant,Chicken And Rice,,,,,3,,
8015,2004-03,Florida,Restaurant,"Pork, Chops",,,,,3,,
8016,2004-03,Florida,Restaurant,,,,,,2,,
8017,2004-03,Florida,Restaurant,,,,,,16,,
8018,2004-03,Hawaii,Restaurant,"Sushi, Unspecified",Rice,Norovirus genogroup I,,Confirmed,4,0.0,0.0
8019,2004-03,Illinois,School/College/University,,,Norovirus genogroup I,,Confirmed,71,0.0,0.0
8020,2004-03,Illinois,Restaurant,,,,,,2,0.0,0.0
8021,2004-03,Illinois,Unknown,,,,,,14,,
8022,2004-03,Illinois,Restaurant,,,,,,3,0.0,0.0
8023,2004-03,Illinois,Restaurant,,,Norovirus genogroup I,,Confirmed,3,,
8024,2004-03,Illinois,Restaurant,,,Norovirus genogroup I,,Suspected,13,0.0,0.0
8025,2004-03,Illinois,Private Home/Residence,,,,,,17,0.0,0.0
8026,2004-03,Illinois,Private Home/Residence; Catering Service,"Cake, Unspecified",,Norovirus genogroup I,,Suspected,31,0.0,0.0
8027,2004-03,Illinois,Restaurant,,,Bacillus cereus,,Suspected,3,0.0,0.0
8028,2004-03,Illinois,Restaurant; Private Home/Residence,,,Norovirus genogroup I,,Suspected,3,0.0,0.0
8029,2004-03,Kansas,Restaurant,"Sandwich, Deli",,Staphylococcus aureus,,Suspected,2,0.0,0.0
8030,2004-03,Kansas,School/College/University,Cantaloupe; Honeydew Melon; Watermelon,,Norovirus unknown,,Confirmed,100,1.0,0.0
8031,2004-03,Louisiana,Restaurant,,,Norovirus genogroup I,,Confirmed,33,,0.0
8032,2004-03,Maryland,Restaurant,,,Virus,,Suspected,6,0.0,0.0
8033,2004-03,Maryland,Restaurant,Ice Tea,,Virus,,Confirmed,26,0.0,0.0
8034,2004-03,Maryland,Catering Service,Seafood Salad,,Norovirus genogroup I,GI_1,Confirmed,49,1.0,0.0
8035,2004-03,Maryland,Catering Service,"Salmon, Smoked",,,,,7,0.0,0.0
8036,2004-03,Maryland,Restaurant,,,,,,4,0.0,0.0
8037,2004-03,Massachusetts,Restaurant,,,,,,22,0.0,0.0
8038,2004-03,Massachusetts,School/College/University,"Tortilla, Unspecified",,,,,224,0.0,0.0
8039,2004-03,Michigan,Restaurant,"Salsa, Unspecified",,,,,6,0.0,0.0
8040,2004-03,Michigan,Camp,,,,,,10,0.0,0.0
8041,2004-03,Michigan,Restaurant,,,,,,2,0.0,0.0
8042,2004-03,Michigan,Restaurant,,,Norovirus genogroup I,GI_1,Confirmed,41,0.0,0.0
8043,2004-03,Michigan,Private Home/Residence,,,Norovirus genogroup I,,Suspected,12,0.0,0.0
8044,2004-03,Michigan,,"Pastry, Unspecified",,Norovirus genogroup I,,Confirmed,19,0.0,0.0
8045,2004-03,Minnesota,Restaurant,Chow Mein,Rice,Bacillus cereus,,Suspected,3,0.0,0.0
8046,2004-03,Mississippi,Restaurant,,,,,,5,0.0,0.0
8047,2004-03,Missouri,School/College/University,"Turkey, Unspecified; Potato, Unspecified",,,,,48,0.0,0.0
8048,2004-03,Missouri,Restaurant,,,Norovirus genogroup I,,Confirmed,4,0.0,0.0
8049,2004-03,Missouri,School/College/University,"Turkey, Other",,Bacillus cereus,,Suspected,16,0.0,0.0
8050,2004-03,Missouri,Restaurant,"Fried Rice, Unspecified",,Bacillus cereus,,Suspected,7,0.0,0.0
8051,2004-03,New Hampshire,Private Home/Residence,Raw Cake/Cookie Dough,Egg,Salmonella enterica,Group B,Confirmed,3,0.0,0.0
8052,2004-03,New Jersey,Restaurant,,,,,,9,1.0,
8053,2004-03,New Jersey,,,,Norovirus genogroup I,,Suspected,13,,
8054,2004-03,New York,Restaurant,,,,,,3,0.0,0.0
8055,2004-03,New York,Restaurant,"Ethnic Style, Unspecified",,Staphylococcus aureus,,Suspected,6,1.0,0.0
8056,2004-03,Ohio,Restaurant; Private Home/Residence,,,,,,4,0.0,0.0
8057,2004-03,Ohio,Restaurant,"Beef, Chimichanga",Beef,Clostridium perfringens,,Confirmed,3,0.0,0.0
8058,2004-03,Ohio,Unknown,,,Norovirus genogroup I,,Confirmed,2,0.0,0.0
8059,2004-03,Ohio,Restaurant,,,,,,5,0.0,0.0
8060,2004-03,Ohio,Restaurant,"Chicken, Other",,,,,2,,
8061,2004-03,Ohio,Restaurant,Cheese Bread,,,,,3,0.0,0.0
8062,2004-03,Oregon,Restaurant,,,Norovirus genogroup I,,Suspected,4,0.0,0.0
8063,2004-03,Oregon,Restaurant,,,Norovirus genogroup I,,Confirmed,9,0.0,0.0
8064,2004-03,Oregon,Restaurant,,,Norovirus genogroup I,,Suspected,2,0.0,0.0
8065,2004-03,Oregon,Restaurant,,,Norovirus genogroup I,,Confirmed,24,0.0,0.0
8066,2004-03,Oregon,School/College/University,,,Norovirus genogroup I,,Confirmed,131,0.0,0.0
8067,2004-03,Pennsylvania,Hospital,,,Norovirus genogroup I,,Confirmed,23,,
8068,2004-03,Pennsylvania,Restaurant,,,Norovirus genogroup I,,Suspected,30,0.0,0.0
8069,2004-03,Pennsylvania,Restaurant,"Pizza, Cheese; Pizza, Meat And Vegetable",,Bacillus cereus,,Confirmed,4,0.0,0.0
8070,2004-03,Pennsylvania,Unknown,,,Norovirus genogroup I,,Suspected,44,0.0,0.0
8071,2004-03,Pennsylvania,Unknown,,,Norovirus genogroup I,,Confirmed,200,1.0,0.0
8072,2004-03,Pennsylvania,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,127,,
8073,2004-03,South Carolina,Restaurant,"Burrito, Chicken",Chicken,Clostridium perfringens,,Confirmed,28,0.0,0.0
8074,2004-03,Texas,,"Oysters, Raw",,,,,4,0.0,0.0
8075,2004-03,Texas,Prison/Jail,,,,,,170,0.0,0.0
8076,2004-03,Virginia,Catering Service,"Sandwich, Turkey; Sandwich, Ham",,Norovirus genogroup I,,Confirmed,221,,
8077,2004-03,Virginia,Restaurant,,,,,,17,,
8078,2004-03,Virginia,Private Home/Residence,,,Norovirus unknown,,Confirmed,11,,
8079,2004-03,Washington,Restaurant,,,Norovirus genogroup I,,Suspected,4,0.0,0.0
8080,2004-03,Washington,Nursing Home/Assisted Living Facility,"Sandwich, Reuben; Pudding, Unspecified",,Norovirus genogroup I,,Suspected,20,0.0,0.0
8081,2004-03,Washington,Restaurant,"Sandwich, Submarine",,,,,2,0.0,0.0
8082,2004-03,Washington,Restaurant,,,Norovirus genogroup I,,Suspected,4,0.0,0.0
8083,2004-03,Washington,Restaurant,"Lamb, Unspecified",,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,2,2.0,0.0
8084,2004-03,Washington,Restaurant,,,Salmonella enterica,,Confirmed,9,2.0,0.0
8085,2004-03,Washington,Restaurant,,,,,,6,0.0,0.0
8086,2004-03,Washington DC,Unknown,,,Norovirus genogroup I,,Confirmed,35,,
8087,2004-03,Washington DC,Unknown,,,Norovirus genogroup I,,Confirmed,69,,
8088,2004-03,Washington DC,Unknown,,,Norovirus genogroup I,,Suspected,15,,
8089,2004-03,Wisconsin,Restaurant,,,Bacillus cereus,,Confirmed,4,0.0,0.0
8090,2004-03,Wisconsin,,,,Norovirus genogroup I,,Confirmed,37,1.0,0.0
8091,2004-03,Wisconsin,Restaurant,Ice,,Norovirus genogroup I,,Confirmed,15,0.0,0.0
8092,2004-03,Wisconsin,Restaurant,,,Norovirus genogroup I,,Confirmed,8,0.0,0.0
8093,2004-03,Wisconsin,Private Home/Residence; Religious Facility,Coleslaw,,Norovirus genogroup I,,Confirmed,22,1.0,0.0
8094,2004-03,Wisconsin,Religious Facility,,,Norovirus genogroup I,,Confirmed,27,0.0,0.0
8095,2004-03,Wisconsin,Restaurant,,,Norovirus genogroup I,,Confirmed,16,0.0,0.0
8096,2004-03,Wisconsin,Restaurant,,,Salmonella enterica,Java,Confirmed,11,1.0,0.0
8097,2004-04,Alabama,Restaurant,"Ground Beef, Hamburger",,,,,2,0.0,0.0
8098,2004-04,Alabama,Restaurant,,,,,,3,0.0,0.0
8099,2004-04,Arizona,Restaurant,,,Bacterium,,Suspected,4,1.0,0.0
8100,2004-04,Arizona,Restaurant,"Burrito, Bean",Cheese; Legume,Clostridium perfringens,,Suspected,52,0.0,0.0
8101,2004-04,Arizona,Restaurant,"Pizza, Unspecified",,,,,6,0.0,0.0
8102,2004-04,Arizona,Catering Service,,,,,,7,,
8103,2004-04,California,Restaurant,"Tuna, Bbq; Tuna, Raw",,Scombroid toxin,,Confirmed,2,,
8104,2004-04,California,Private Home/Residence,"Chicken, Other",,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,4,0.0,0.0
8105,2004-04,California,Restaurant,"Pork, Bbq",,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,2,0.0,0.0
8106,2004-04,California,Restaurant,"Liver, Other",,Campylobacter jejuni,,Suspected,5,0.0,0.0
8107,2004-04,California,Restaurant,,,Norovirus genogroup I,,Suspected,6,0.0,0.0
8108,2004-04,California,Restaurant,"Lettuce, Unspecified",,,,,13,0.0,0.0
8109,2004-04,California,Restaurant,,,Norovirus genogroup I,,Suspected,10,0.0,0.0
8110,2004-04,California,Restaurant,,,Norovirus genogroup I,,Suspected,12,0.0,0.0
8111,2004-04,California,Restaurant,,,Salmonella enterica,Heidelberg,Confirmed,13,1.0,0.0
8112,2004-04,California,Restaurant,,,Salmonella enterica,London,Confirmed,6,1.0,0.0
8113,2004-04,California,Restaurant,,,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,3,0.0,0.0
8114,2004-04,California,Restaurant,,,Norovirus genogroup I,,Suspected,3,0.0,0.0
8115,2004-04,California,Office/Indoor Workplace,,,Salmonella enterica,,Confirmed,30,,
8116,2004-04,California,Restaurant,,,,,,19,1.0,0.0
8117,2004-04,California,Restaurant,,,Bacterium,,Suspected,2,0.0,0.0
8118,2004-04,California,Restaurant,"Spaghetti, Unspecified",,Bacterium,,Suspected,2,0.0,0.0
8119,2004-04,California,Restaurant,Cheese Ball,,Norovirus genogroup I,,Suspected,7,0.0,0.0
8120,2004-04,California,Grocery Store,"Cake, Unspecified",,Norovirus genogroup I,,Confirmed,12,0.0,0.0
8121,2004-04,California,Restaurant,"Burrito, Beef",,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,4,0.0,0.0
8122,2004-04,Colorado,Restaurant,"Salsa, Unspecified",Pork,Clostridium perfringens,,Suspected,3,0.0,0.0
8123,2004-04,Colorado,Nursing Home/Assisted Living Facility,"Strawberries; Melon, Unspecified; House Salad",,Norovirus genogroup I,,Confirmed,62,5.0,0.0
8124,2004-04,Colorado,Catering Service,"Mixed Vegetables, Unspecified",,Norovirus genogroup I,,Confirmed,84,0.0,0.0
8125,2004-04,Colorado,Catering Service,"Chicken, Other",,Norovirus genogroup I,,Confirmed,35,0.0,0.0
8126,2004-04,Colorado,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,49,0.0,0.0
8127,2004-04,Florida,Restaurant,"Fish, Grouper, Unspecified",,,,,2,,
8128,2004-04,Florida,Restaurant,"Sandwich, Tuna Fish",,Staphylococcus aureus,,Suspected,2,,
8129,2004-04,Florida,Restaurant,"Steak, Prime Rib; Caesar Salad",,,,,2,,
8130,2004-04,Florida,Restaurant,Chicken Salad,,,,,2,,
8131,2004-04,Florida,Restaurant,"Mussels, Unspecified",,,,,2,,
8132,2004-04,Florida,Private Home/Residence,"Fish, Puffer Unspecified",,Paralytic shellfish poison,,Confirmed,2,1.0,0.0
8133,2004-04,Florida,Restaurant,"Sandwich, Other Specialty",,Norovirus genogroup I,,Suspected,10,0.0,0.0
8134,2004-04,Florida,Restaurant,"Tuna, Raw",Fin Fish,Scombroid toxin,,Suspected,3,0.0,0.0
8135,2004-04,Florida,Restaurant,Multiple Foods,,,,,7,0.0,0.0
8136,2004-04,Florida,Restaurant,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,3,,
8137,2004-04,Florida,Restaurant,,,Norovirus genogroup I,Unknown,Confirmed,13,0.0,0.0
8138,2004-04,Florida,,"Seafood Dish, Unspecified",,,,,2,,
8139,2004-04,Florida,Restaurant,"Sandwich, Deli",,,,,14,,
8140,2004-04,Georgia,Restaurant,Alfalfa Sprouts,,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,2,0.0,0.0
8141,2004-04,Georgia,,,,Norovirus genogroup I,,Confirmed,77,0.0,0.0
8142,2004-04,Georgia,Restaurant,,,Salmonella enterica,Bareilly,Confirmed,3,1.0,0.0
8143,2004-04,Idaho,Restaurant,,,,,,17,,
8144,2004-04,Illinois,Restaurant; Private Home/Residence,,,Norovirus genogroup I,,Confirmed,6,0.0,0.0
8145,2004-04,Illinois,Private Home/Residence,,,Staphylococcus aureus,,Suspected,7,0.0,0.0
8146,2004-04,Illinois,Restaurant,,,Norovirus genogroup I,,Confirmed,23,0.0,0.0
8147,2004-04,Illinois,Private Home/Residence,,,Salmonella enterica,Infantis,Confirmed,2,,
8148,2004-04,Illinois,Restaurant,,,Norovirus genogroup I,,Suspected,3,0.0,0.0
8149,2004-04,Iowa,Catering Service; Nursing Home/Assisted Living Facility,"Cake, Unspecified",,Norovirus genogroup I,,Suspected,18,0.0,0.0
8150,2004-04,Iowa,School/College/University,"Sandwich, Deli",,Norovirus genogroup I,,Confirmed,130,,
8151,2004-04,Iowa,Restaurant,"Chicken, Grilled",Chicken,Salmonella enterica,Typhimurium var Cope,Confirmed,20,2.0,0.0
8152,2004-04,Kansas,Restaurant,"Pizza, Meat",,,,,2,0.0,0.0
8153,2004-04,Kansas,Catering Service,"Beef/Steak Dish, Unspecified",,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,14,0.0,0.0
8154,2004-04,Louisiana,Restaurant,"Rice, White",,Chemical or toxin,,Suspected,17,0.0,0.0
8155,2004-04,Maryland,Restaurant,"Fajita, Beef; Refried Beans, Unspecified",,Bacillus cereus; Clostridium perfringens,,Confirmed; Confirmed,17,0.0,0.0
8156,2004-04,Maryland,Restaurant,"Pizza, Meat",,,,,7,0.0,0.0
8157,2004-04,Maryland,Restaurant,Crab Cakes,,Salmonella enterica,Enteritidis,Confirmed,4,1.0,0.0
8158,2004-04,Maryland,Restaurant,Yogurt Sauce,,,,,16,1.0,0.0
8159,2004-04,Michigan,Office/Indoor Workplace,,,,,,9,3.0,0.0
8160,2004-04,Michigan,Restaurant,"Mussels, Unspecified; Soup, Beef-Based",,,,,4,,
8161,2004-04,Michigan,Restaurant,,,,,,4,0.0,0.0
8162,2004-04,Michigan,Restaurant,"Lettuce, Unspecified",,,,,10,1.0,0.0
8163,2004-04,Michigan,Restaurant,,,,,,3,0.0,0.0
8164,2004-04,Michigan,Restaurant,,,,,,2,0.0,0.0
8165,2004-04,Michigan,Restaurant,,,,,,3,0.0,0.0
8166,2004-04,Michigan,Camp,,,,,,20,0.0,0.0
8167,2004-04,Michigan,Restaurant,,,Norovirus genogroup I,,Confirmed,8,0.0,0.0
8168,2004-04,Minnesota,Restaurant,"Mixed Fruit; Beets, Unspecified","Fruit, Unspecified",Norovirus genogroup I,,Confirmed,110,0.0,0.0
8169,2004-04,Minnesota,Restaurant,,,Norovirus genogroup I,,Confirmed,9,0.0,0.0
8170,2004-04,Minnesota,School/College/University,Raw Cake/Cookie Dough,,Norovirus genogroup I; Campylobacter jejuni,,Confirmed; Confirmed,29,0.0,0.0
8171,2004-04,Missouri,Restaurant,,,,,,9,0.0,0.0
8172,2004-04,Missouri,Catering Service,,,Campylobacter unknown,,Suspected,5,1.0,0.0
8173,2004-04,Multistate,Restaurant; Private Home/Residence,Ground Beef,Ground Beef,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,59,18.0,
8174,2004-04,Multistate,,Alfalfa Sprouts,Sprouts,Salmonella enterica,Bovismorbificans,Confirmed,35,5.0,
8175,2004-04,Nevada,Unknown,,,Norovirus genogroup I,,Suspected,39,2.0,0.0
8176,2004-04,Nevada,,,,,,,30,2.0,0.0
8177,2004-04,Nevada,Hospital,,,Norovirus genogroup I,,Confirmed,78,,
8178,2004-04,New Hampshire,Private Home/Residence,,,Norovirus genogroup I,,Suspected,8,0.0,0.0
8179,2004-04,New York,Catering Service,,,Norovirus genogroup I,,Suspected,18,0.0,0.0
8180,2004-04,New York,Private Home/Residence; Catering Service; Grocery Store,,,,,,9,0.0,0.0
8181,2004-04,New York,Restaurant,,,Norovirus genogroup I,,Suspected,7,0.0,0.0
8182,2004-04,New York,Catering Service,,,,,,52,0.0,0.0
8183,2004-04,New York,Restaurant,,,,,,5,0.0,0.0
8184,2004-04,New York,Restaurant,Tuna Steak,,Scombroid toxin,,Confirmed,2,,
8185,2004-04,North Carolina,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,31,0.0,0.0
8186,2004-04,North Carolina,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,39,2.0,0.0
8187,2004-04,Ohio,Restaurant,,,,,,18,0.0,0.0
8188,2004-04,Ohio,Restaurant; Private Home/Residence; Grocery Store,Buffet,,,,,19,0.0,0.0
8189,2004-04,Ohio,Restaurant,,,,,,8,,
8190,2004-04,Ohio,Restaurant,,,,,,5,0.0,0.0
8191,2004-04,Ohio,Restaurant,"Sausage, Unspecified",,,,,4,0.0,0.0
8192,2004-04,Ohio,Restaurant,,,Norovirus genogroup I,,Confirmed,5,0.0,0.0
8193,2004-04,Ohio,,"Doughnuts, Unspecified",,,,,4,0.0,0.0
8194,2004-04,Ohio,Restaurant,Lettuce-Based Salads Unspecified,,Norovirus genogroup I,,Confirmed,67,,
8195,2004-04,Ohio,Private Home/Residence,,,Norovirus genogroup I,,Confirmed,9,0.0,0.0
8196,2004-04,Ohio,Private Home/Residence,,,,,,3,0.0,0.0
8197,2004-04,Ohio,Restaurant,"Sandwich, Submarine",,,,,25,0.0,0.0
8198,2004-04,Oregon,Restaurant,"Tomato, Unspecified; Iceberg Lettuce, Unspecified",,Norovirus genogroup I,,Confirmed,19,1.0,0.0
8199,2004-04,Oregon,Restaurant,"Oysters, Unspecified",,Norovirus genogroup I,,Suspected,4,0.0,0.0
8200,2004-04,Oregon,Private Home/Residence,,,Norovirus genogroup I,,Confirmed,9,0.0,0.0
8201,2004-04,Oregon,Private Home/Residence,Lettuce-Based Salads Unspecified,,Norovirus genogroup I,,Confirmed,6,0.0,0.0
8202,2004-04,Oregon,Restaurant,"Oysters, Raw",,Norovirus genogroup I,,Suspected,3,0.0,0.0
8203,2004-04,Oregon,Unknown,,,Norovirus genogroup I,,Confirmed,42,0.0,0.0
8204,2004-04,Oregon,Restaurant; Grocery Store,,,Norovirus genogroup I,,Suspected,12,0.0,0.0
8205,2004-04,Pennsylvania,Catering Service,,,,,,14,0.0,0.0
8206,2004-04,Pennsylvania,Unknown,,,Norovirus genogroup I,,Confirmed,35,0.0,0.0
8207,2004-04,Pennsylvania,Unknown,,,Norovirus genogroup I,,Confirmed,23,0.0,0.0
8208,2004-04,Tennessee,Restaurant,,,Norovirus genogroup I,,Confirmed,3,0.0,0.0
8209,2004-04,Texas,Unknown,Green Salad,,Campylobacter jejuni,,Confirmed,9,0.0,0.0
8210,2004-04,Vermont,,,,,,,8,0.0,0.0
8211,2004-04,Virginia,Catering Service,Pasta Salad,,Norovirus unknown,,Suspected,8,0.0,0.0
8212,2004-04,Washington,Restaurant,"Soup, Clam Chowder",,Clostridium perfringens,,Suspected,2,0.0,0.0
8213,2004-04,Washington,Restaurant,,,Bacillus cereus,,Suspected,5,0.0,0.0
8214,2004-04,Washington,Restaurant,,,Norovirus genogroup I,,Suspected,7,2.0,0.0
8215,2004-04,Washington,Restaurant,,,Norovirus genogroup I,,Suspected,28,,
8216,2004-04,Washington DC,,"Chicken, Other; Potato, Mashed; Caesar Salad",,Norovirus genogroup I; Norovirus genogroup II,,Suspected; Suspected,65,1.0,0.0
8217,2004-04,Wisconsin,Restaurant,,,Norovirus genogroup I,,Confirmed,5,0.0,0.0
8218,2004-04,Wisconsin,,"Soup, Other Fish",,Norovirus genogroup I,,Confirmed,6,,0.0
8219,2004-04,Wisconsin,Restaurant,,,Norovirus genogroup I,,Confirmed,8,0.0,0.0
8220,2004-05,Alabama,Restaurant,"Chicken, Unspecified",,,,,2,0.0,0.0
8221,2004-05,Alabama,Restaurant,Fried Chicken Salad,,,,,4,,
8222,2004-05,Arizona,Restaurant,Guacamole; Pico De Gallo; Carne Asada,,,,,8,,
8223,2004-05,Arizona,Nursing Home/Assisted Living Facility,"Cottage Cheese, Unspecified; Vegetable-Based Salads Unspecified; Fruit-Based Salads Unspecified",,Norovirus genogroup I,,Suspected,49,0.0,0.0
8224,2004-05,Arizona,Restaurant,,,Norovirus genogroup II,GII_4 Other,Confirmed,20,0.0,0.0
8225,2004-05,Arizona,Restaurant,,,Norovirus genogroup II,GII_4 Other,Confirmed,9,2.0,0.0
8226,2004-05,Arizona,Restaurant,"Ice Cream, Commercial",,Norovirus unknown,,Suspected,18,0.0,0.0
8227,2004-05,California,Restaurant,Sambar,,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,13,0.0,0.0
8228,2004-05,California,,Multiple Foods,,Norovirus genogroup I,,Suspected,35,0.0,0.0
8229,2004-05,California,Restaurant,"Eggs, Quiche; Multiple Salads",Chicken; Chicken,Norovirus genogroup I,,Suspected,14,0.0,0.0
8230,2004-05,California,Restaurant,,,,,,2,0.0,0.0
8231,2004-05,California,Restaurant,,,Bacterium,,Suspected,3,0.0,0.0
8232,2004-05,California,Restaurant,,,Bacterium,,Suspected,2,0.0,0.0
8233,2004-05,California,Restaurant,,,Chemical or toxin,,Suspected,4,0.0,0.0
8234,2004-05,California,Restaurant,,,Norovirus genogroup I,,Confirmed,8,0.0,0.0
